Date,.SPX,.NSEI,.NIFSMCP100,.VIX,.NIFMDCP100
6/23/1998,1119.49,875.6,,20.17,
6/24/1998,1132.88,908.5,,20.02,
6/25/1998,1129.28,932.15,,20.25,
6/26/1998,1133.2,924.35,,19.36,
6/29/1998,1138.49,949.1,,19.57,
6/30/1998,1133.84,941.65,,19.71,
7/1/1998,1148.56,942.25,,18,
7/2/1998,1146.42,919.9,,17.67,
7/3/1998,,900.55,,20.28,
7/6/1998,1157.33,917.35,,18.63,
7/7/1998,1154.66,924.7,,18.62,
7/8/1998,1166.38,944.15,,17.82,
7/9/1998,1158.56,961.05,,18.16,
7/10/1998,1164.33,980.15,,17.92,
7/13/1998,1165.19,964.35,,18.26,
7/14/1998,1177.58,967.35,,17.88,
7/15/1998,1174.81,971.4,,17.89,
7/16/1998,1183.99,1004.05,,16.97,
7/17/1998,1186.75,1000.95,,16.23,
7/20/1998,1184.1,977.3,,17.34,
7/21/1998,1165.07,965.5,,20.1,
7/22/1998,1164.08,965.7,,20.32,
7/23/1998,1139.75,934.4,,23.01,
7/24/1998,1140.8,920.1,,23.01,
7/27/1998,1147.27,899.35,,23.13,
7/28/1998,1130.24,917.25,,25.25,
7/29/1998,1125.21,937.85,,24.79,
7/30/1998,1142.95,932.6,,22.66,
7/31/1998,1120.67,931.4,,24.8,
8/3/1998,1112.44,906,,25.98,
8/4/1998,1072.12,906.2,,31.06,
8/5/1998,1081.43,907.45,,29.83,
8/6/1998,1089.63,902.75,,28.2,
8/7/1998,1089.45,895.55,,27.02,
8/10/1998,1083.14,878.75,,28.75,
8/11/1998,1068.98,866.5,,31.91,
8/12/1998,1084.22,860.1,,28.55,
8/13/1998,1074.91,872.25,,29.92,
8/14/1998,1062.75,864.1,,34.34,
8/17/1998,1083.67,854.55,,31.86,
8/18/1998,1101.2,832.45,,28.4,
8/19/1998,1098.06,838.3,,28.69,
8/20/1998,1091.6,868.7,,30,
8/21/1998,1081.24,855.45,,33.14,
8/24/1998,1088.14,859.8,,31.8,
8/25/1998,1092.85,871.9,,30.33,
8/26/1998,1084.19,,,31.14,
8/27/1998,1042.59,877.45,,38.55,
8/28/1998,1027.14,849.8,,39.6,
8/31/1998,957.28,852.8,,44.28,
9/1/1998,994.26,834.55,,36.48,
9/2/1998,990.47,842.5,,36.76,
9/3/1998,982.26,846.45,,41.43,
9/4/1998,973.89,866.5,,43.31,
9/7/1998,,887.1,,35.51,
9/8/1998,1023.46,899.95,,37.9,
9/9/1998,1006.2,903.6,,39.66,
9/10/1998,980.19,907.4,,45.29,
9/11/1998,1009.06,899.7,,43.74,
9/14/1998,1029.72,920.5,,38.57,
9/15/1998,1037.68,920.8,,36.58,
9/16/1998,1045.48,914.5,,35.94,
9/17/1998,1018.87,910.1,,39.23,
9/17/1998,1018.87,910.1,,39.23,
9/18/1998,1020.09,901.65,,38.63,
9/21/1998,1023.89,897.7,,38.58,
9/22/1998,1029.63,897.25,,36.62,
9/23/1998,1066.09,907.75,,32.47,
9/24/1998,1042.72,934.8,,34.66,
9/25/1998,1044.75,934.95,,34.55,
9/28/1998,1048.69,927.9,,34.87,
9/29/1998,1049.02,908.4,,36.08,
9/30/1998,1017.01,904.95,,40.95,
10/1/1998,986.39,,,43.48,
10/2/1998,1002.6,,,40.47,
10/5/1998,988.56,840.75,,42.81,
10/6/1998,984.59,845.75,,41.2,
10/7/1998,970.68,874.25,,43.51,
10/8/1998,959.44,847.95,,45.74,
10/9/1998,984.39,849.1,,42.2,
10/12/1998,997.71,835.8,,40.07,
10/13/1998,994.8,816.75,,40.23,
10/14/1998,1005.53,843.55,,38.96,
10/15/1998,1047.49,835.65,,33.34,
10/16/1998,1056.42,839.5,,34.82,
10/19/1998,1062.39,831.25,,33.13,
10/20/1998,1063.93,808.7,,33.11,
10/21/1998,1069.92,,,33.21,
10/22/1998,1078.48,811.6,,31.53,
10/23/1998,1070.67,818.05,,32.27,
10/26/1998,1072.32,845.25,,32.38,
10/27/1998,1065.34,841.6,,32.95,
10/28/1998,1068.09,833.85,,32.42,
10/29/1998,1085.93,832.25,,29.5,
10/30/1998,1098.67,828.85,,28.05,
11/2/1998,1111.6,823.2,,27.26,
11/3/1998,1110.84,820.9,,27.76,
11/4/1998,1118.67,,,27.37,
11/5/1998,1133.85,829.15,,26.01,
11/6/1998,1141.01,840.8,,25.7,
11/9/1998,1130.2,864.65,,28.09,
11/10/1998,1128.26,868.7,,28.17,
11/11/1998,1120.97,868.85,,28.47,
11/12/1998,1117.69,871.75,,29.28,
11/13/1998,1125.72,867.25,,29.03,
11/16/1998,1135.87,855.35,,28.9,
11/17/1998,1139.32,860.75,,27.95,
11/18/1998,1144.48,875.05,,27.13,
11/19/1998,1152.61,864.3,,25.5,
11/20/1998,1163.55,857.95,,22.47,
11/23/1998,1188.21,847.55,,21.84,
11/24/1998,1182.99,841.75,,23.28,
11/25/1998,1186.87,,,22.15,
11/26/1998,,824.45,,27.66,
11/27/1998,1192.33,812.45,,22.09,
11/30/1998,1163.63,817.75,,26.01,
12/1/1998,1175.28,816.65,,24.97,
12/2/1998,1171.25,821.15,,25.43,
12/3/1998,1150.14,817.05,,28.7,
12/4/1998,1176.74,828.35,,25.31,
12/7/1998,1187.7,845.15,,24.9,
12/8/1998,1181.38,853,,25.58,
12/9/1998,1183.49,856.55,,25.66,
12/10/1998,1165.02,864.4,,26.81,
12/11/1998,1166.46,870,,27.72,
12/14/1998,1141.2,863.6,,31.31,
12/15/1998,1162.83,845.05,,29.42,
12/16/1998,1161.94,851.55,,29.96,
12/16/1998,1161.94,851.55,,29.96,
12/17/1998,1179.98,830.25,,27.96,
12/18/1998,1188.03,835.2,,25.04,
12/21/1998,1202.84,856.4,,23.86,
12/22/1998,1203.57,857.3,,22.78,
12/23/1998,1228.54,858.7,,20.21,
12/24/1998,1226.27,861.1,,21.48,
12/25/1998,,,,28.62,
12/28/1998,1225.49,879.85,,23.5,
12/29/1998,1241.81,872.65,,22.18,
12/30/1998,1231.93,899.95,,23.34,
12/31/1998,1229.23,884.25,,24.42,
1/1/1999,,890.8,,24.32,
1/4/1999,1228.1,897.8,,26.17,
1/5/1999,1244.78,907.2,,24.46,
1/6/1999,1272.34,928.25,,23.34,
1/7/1999,1269.73,954.7,,24.37,
1/8/1999,1275.09,990.05,,23.28,
1/11/1999,1263.88,985.6,,25.46,
1/12/1999,1239.51,964.45,,28.1,
1/13/1999,1234.4,961.2,,30.11,
1/14/1999,1212.19,954.75,,32.98,
1/15/1999,1243.26,934.3,,29.24,
1/18/1999,,944.9,,33.04,
1/19/1999,1252,924.1,,29.24,
1/20/1999,1256.62,,,28.6,
1/21/1999,1235.16,967.2,,30.92,
1/22/1999,1225.19,957.05,,31.95,
1/25/1999,1233.98,949.8,,31.13,
1/26/1999,1252.31,,,29.23,
1/27/1999,1243.17,971.3,,29.73,
1/28/1999,1265.37,955.1,,28.11,
1/29/1999,1279.64,966.2,,26.25,
2/1/1999,1273,940.15,,27.67,
2/2/1999,1261.99,931.2,,28.16,
2/3/1999,1272.07,952.4,,27.88,
2/4/1999,1248.49,939.7,,29.48,
2/5/1999,1239.4,936.3,,29.67,
2/8/1999,1243.77,916.5,,30.27,
2/9/1999,1216.14,924.75,,31.36,
2/10/1999,1223.55,959.45,,30.45,
2/11/1999,1254.04,960.05,,27.42,
2/12/1999,1230.13,970.25,,29.76,
2/15/1999,,954.55,,30.43,
2/16/1999,1241.87,958.9,,29.65,
2/17/1999,1224.03,969.05,,30.65,
2/18/1999,1237.28,973.45,,30.45,
2/19/1999,1239.22,976.3,,29.3,
2/22/1999,1272.14,953.85,,25.87,
2/23/1999,1271.18,949.65,,26.49,
2/24/1999,1253.41,957.65,,27.21,
2/25/1999,1245.02,954.3,,28.01,
2/26/1999,1238.33,941.2,,27.88,
3/1/1999,1236.16,1015.8,,28.37,
3/2/1999,1225.5,,,29.22,
3/3/1999,1227.7,1051.85,,29.04,
3/4/1999,1246.64,1041.2,,26.67,
3/5/1999,1275.47,1054.45,,24.08,
3/8/1999,1282.73,1072.1,,24.54,
3/9/1999,1279.84,1078.35,,25.02,
3/10/1999,1286.84,1078.85,,24.79,
3/11/1999,1297.68,1059.6,,24.37,
3/12/1999,1294.59,1072.65,,24.84,
3/15/1999,1307.26,1073.95,,25.24,
3/16/1999,1306.38,1053.15,,25.15,
3/16/1999,1306.38,1053.15,,25.15,
3/17/1999,1297.82,1060.65,,25.57,
3/18/1999,1316.55,1074.6,,24.13,
3/19/1999,1299.29,1062.9,,24.32,
3/22/1999,1297.01,1063,,25,
3/23/1999,1262.14,1072.95,,27.27,
3/24/1999,1268.59,1062.8,,26.6,
3/25/1999,1289.99,1054.9,,24.33,
3/26/1999,1282.8,1041.25,,24.04,
3/29/1999,1310.17,,,23.54,
3/30/1999,1300.75,1054.6,,22.73,
3/31/1999,1286.37,1078.05,,23.26,
4/1/1999,1293.72,1063.45,,22.06,
4/2/1999,,,,19.78,
4/5/1999,1321.12,1011.4,,22.19,
4/6/1999,1317.89,1024.2,,22.65,
4/7/1999,1326.89,1031.05,,22.81,
4/8/1999,1343.98,1020.35,,22.59,
4/9/1999,1348.35,993.4,,21.77,
4/12/1999,1358.64,998.2,,21.93,
4/13/1999,1349.82,994.25,,22.73,
4/14/1999,1328.44,,,24.94,
4/15/1999,1322.86,968.6,,23.93,
4/16/1999,1319,1044.45,,23.9,
4/19/1999,1289.48,993.9,,26.42,
4/20/1999,1306.17,995.4,,25.02,
4/21/1999,1336.12,996.65,,23.31,
4/22/1999,1358.82,981.65,,22.62,
4/23/1999,1356.85,982,,22.76,
4/26/1999,1360.04,931.35,,23.53,
4/27/1999,1362.8,,,23.36,
4/28/1999,1350.91,943.5,,24.4,
4/29/1999,1342.83,966.6,,25.06,
4/30/1999,1335.18,978.2,,25.07,
5/3/1999,1354.63,970.75,,24.15,
5/4/1999,1332,1008.35,,25.62,
5/5/1999,1347.31,1019.55,,25.19,
5/6/1999,1332.05,1046.95,,27.44,
5/7/1999,1345,1062.9,,25.36,
5/10/1999,1340.3,1094.2,,26.62,
5/11/1999,1355.61,1116,,25.62,
5/12/1999,1364,1110.9,,26.13,
5/13/1999,1367.56,1148.1,,25.02,
5/14/1999,1337.8,1165.35,,26.86,
5/17/1999,1339.49,1151.9,,27.28,
5/18/1999,1333.32,1160.15,,27.26,
5/19/1999,1344.23,1180.25,,25.08,
5/20/1999,1338.83,1166.9,,24.46,
5/21/1999,1330.29,1145.85,,24.4,
5/24/1999,1306.65,1151.6,,27.62,
5/25/1999,1284.4,1160.2,,28.9,
5/26/1999,1304.76,1135.5,,27.57,
5/27/1999,1281.41,1091.45,,28.12,
5/28/1999,1301.84,1081.5,,25.39,
5/31/1999,,1132.3,,18.27,
6/1/1999,1294.26,1123.8,,26.62,
6/2/1999,1294.81,1125.15,,26.21,
6/3/1999,1299.54,1136.65,,26.2,
6/4/1999,1327.75,1155.05,,23.43,
6/7/1999,1334.52,1156.65,,23.78,
6/8/1999,1317.33,1178.95,,24.02,
6/9/1999,1318.64,1163.2,,23.9,
6/10/1999,1302.82,1162.6,,25.32,
6/11/1999,1293.64,1141.9,,25.9,
6/14/1999,1294,1126.9,,26.51,
6/14/1999,1294,1126.9,,26.51,
6/15/1999,1301.16,1120.5,,25.91,
6/16/1999,1330.41,1148.15,,22.4,
6/17/1999,1339.9,1176.35,,21.95,
6/18/1999,1342.84,1175.15,,21.75,
6/21/1999,1349,1202.3,,21.81,
6/22/1999,1335.88,1214.3,,21.7,
6/23/1999,1333.06,1193.15,,21.32,
6/24/1999,1315.78,1181.3,,23.06,
6/25/1999,1315.31,1177,,21.76,
6/28/1999,1331.35,1192.2,,22.63,
6/29/1999,1351.45,1191.3,,22.51,
6/30/1999,1372.71,1187.7,,21.09,
7/1/1999,1380.96,1183.2,,19.69,
7/2/1999,1391.22,1197.85,,18.66,
7/5/1999,,1230.25,,,
7/6/1999,1388.12,1241.25,,20.73,
7/7/1999,1395.86,1243.7,,20.35,
7/8/1999,1394.42,1244.05,,20.24,
7/9/1999,1403.28,1254,,17.96,
7/12/1999,1399.1,1315.35,,19.73,
7/13/1999,1393.56,1321.45,,19.95,
7/14/1999,1398.17,1335.15,,19.71,
7/15/1999,1409.62,1317.7,,18.68,
7/16/1999,1418.78,1324.25,,17.42,
7/19/1999,1407.65,1349.6,,19.07,
7/20/1999,1377.1,1314.7,,21.79,
7/21/1999,1379.29,1340.15,,21.46,
7/22/1999,1360.97,1349.2,,23.05,
7/23/1999,1356.94,1342.95,,23.32,
7/26/1999,1347.76,1326.15,,24.98,
7/27/1999,1362.84,1309.85,,23.23,
7/28/1999,1365.4,1320.1,,22.85,
7/29/1999,1341.03,1325.7,,24.52,
7/30/1999,1328.72,1310.15,,24.64,
8/2/1999,1328.05,1289.6,,25.59,
8/3/1999,1322.18,1285.05,,26.27,
8/4/1999,1305.33,1326.4,,27.4,
8/5/1999,1313.71,1323.3,,27.01,
8/6/1999,1300.29,1316.8,,26.6,
8/9/1999,1297.8,1327.75,,27.66,
8/10/1999,1281.43,1309.75,,28.45,
8/11/1999,1301.93,1315.3,,25.39,
8/12/1999,1298.16,1309.5,,25.03,
8/13/1999,1327.68,1291.85,,22.31,
8/16/1999,1330.77,1309.9,,23.07,
8/17/1999,1344.16,1322.7,,21.67,
8/18/1999,1332.84,1363.35,,23.3,
8/19/1999,1323.59,1345,,24.39,
8/20/1999,1336.61,1347.3,,22.95,
8/23/1999,1360.22,1369.7,,22.55,
8/24/1999,1363.5,1382.65,,22.4,
8/25/1999,1381.79,1371.65,,20.96,
8/26/1999,1362.01,1402.5,,21.21,
8/27/1999,1348.27,1417.5,,21.83,
8/30/1999,1324.02,1422.6,,24.63,
8/31/1999,1320.41,1412,,24.45,
9/1/1999,1331.07,1410.7,,22.93,
9/2/1999,1319.11,1375.85,,24.53,
9/3/1999,1357.24,1374.95,,20.98,
9/6/1999,,1390.2,,,
9/7/1999,1350.45,1383.25,,23.44,
9/8/1999,1344.15,1399.5,,23.82,
9/9/1999,1347.66,1396.9,,23.01,
9/10/1999,1351.66,1391.1,,22.03,
9/10/1999,,1391.1,,,
9/13/1999,1344.13,,,22.89,
9/14/1999,1336.29,1370.55,,23.77,
9/15/1999,1317.97,1374.7,,24.56,
9/16/1999,1318.48,1351.2,,25.25,
9/17/1999,1335.42,1359.7,,23.3,
9/20/1999,1335.53,1357.85,,24.03,
9/21/1999,1307.58,1350.6,,25.65,
9/22/1999,1310.51,1386.45,,25.19,
9/23/1999,1280.41,1398,,27.84,
9/24/1999,1277.36,1412.25,,27.79,
9/27/1999,1283.31,1389.5,,26.4,
9/28/1999,1282.2,1379.15,,26.06,
9/29/1999,1268.37,1415.3,,26.49,
9/30/1999,1282.71,1413.1,,25.41,
10/1/1999,1282.81,1403.2,,24.93,
10/4/1999,1304.6,1372.3,,24.46,
10/5/1999,1301.35,1378.15,,24.79,
10/6/1999,1325.4,1392.7,,22.06,
10/7/1999,1317.64,1469.75,,23.58,
10/8/1999,1336.02,1479.25,,20.49,
10/11/1999,1335.21,1484,,20.63,
10/12/1999,1313.04,1483.85,,22.84,
10/13/1999,1285.55,1496.3,,25.96,
10/14/1999,1283.42,1505.2,,26.05,
10/15/1999,1247.41,1454.55,,28.75,
10/18/1999,1254.13,1444.05,,28.19,
10/19/1999,1261.32,,,26.56,
10/20/1999,1289.43,1477.65,,23.9,
10/21/1999,1283.61,1453.35,,24.02,
10/22/1999,1301.65,1430.25,,21.64,
10/25/1999,1293.63,1426.2,,23.6,
10/26/1999,1281.91,1414.35,,24.26,
10/27/1999,1296.71,1411.4,,24.2,
10/28/1999,1342.44,1367.7,,21.34,
10/29/1999,1362.93,1325.45,,22.2,
11/1/1999,1354.12,1270,,22.09,
11/2/1999,1347.74,1332.2,,23.1,
11/3/1999,1354.93,1326.4,,23.16,
11/4/1999,1362.64,1336.8,,23,
11/5/1999,1370.23,1364.55,,21.66,
11/7/1999,,1369.6,,,
11/8/1999,1377.01,,,21.87,
11/9/1999,1365.28,1371.2,,22.7,
11/10/1999,1373.46,1389.1,,22.26,
11/11/1999,1381.46,1389.6,,22.07,
11/12/1999,1396.06,1373.55,,21.65,
11/15/1999,1394.39,1362.7,,22.74,
11/16/1999,1420.07,1357.75,,20.73,
11/17/1999,1410.71,1352.25,,20.96,
11/18/1999,1424.94,1364.25,,19.76,
11/19/1999,1422,1361.85,,19.11,
11/22/1999,1420.94,1375.25,,19.98,
11/23/1999,1404.64,,,21,
11/24/1999,1417.08,1394.95,,20.26,
11/25/1999,,1408.65,,,
11/26/1999,1416.62,1399.6,,22.33,
11/29/1999,1407.83,1384.65,,23.57,
11/30/1999,1388.91,1376.15,,24.18,
12/1/1999,1397.72,1388.75,,22.23,
12/2/1999,1409.04,1408.85,,21.77,
12/3/1999,1433.3,1418,,19.32,
12/6/1999,1423.33,1442.85,,20.58,
12/7/1999,1409.17,1445.15,,21.09,
12/8/1999,1403.88,1438.65,,21.25,
12/9/1999,1408.11,1447.55,,21.19,
12/10/1999,1417.04,1439.7,,21.48,
12/13/1999,1415.22,1427.65,,21.72,
12/14/1999,1403.17,1398.25,,23.06,
12/15/1999,1413.32,1401.4,,22.03,
12/16/1999,1418.78,1419.7,,21.91,
12/17/1999,1421.03,1419.3,,21.35,
12/20/1999,1418.09,1422.45,,23.78,
12/21/1999,1433.43,1421.7,,22.66,
12/22/1999,1436.13,1481.7,,22.43,
12/23/1999,1458.34,1488.35,,21.12,
12/24/1999,,1459,,,
12/27/1999,1457.1,1432.1,,23.07,
12/28/1999,1457.66,1442.2,,22.97,
12/29/1999,1463.46,1476.35,,23.09,
12/30/1999,1464.47,1480.45,,24.76,
12/31/1999,1469.25,,,24.64,
1/3/2000,1455.22,1592.2,,24.21,
1/4/2000,1399.42,1638.7,,27.01,
1/5/2000,1402.11,1595.8,,26.41,
1/6/2000,1403.45,1617.6,,25.73,
1/7/2000,1441.47,1613.3,,21.72,
1/10/2000,1457.6,1632.95,,21.71,
1/11/2000,1438.56,1572.5,,22.5,
1/12/2000,1432.25,1624.8,,22.84,
1/13/2000,1449.68,1621.4,,21.71,
1/14/2000,1465.15,1622.75,,19.66,
1/17/2000,,1611.6,,,
1/18/2000,1455.14,1606.7,,21.5,
1/19/2000,1455.9,1634.85,,21.72,
1/20/2000,1445.57,1601.1,,21.75,
1/21/2000,1441.36,1620.6,,20.82,
1/24/2000,1401.53,1613.6,,24.07,
1/25/2000,1410.03,1586.4,,23.02,
1/26/2000,1404.09,,,23.03,
1/27/2000,1398.56,1603.9,,23.54,
1/28/2000,1360.16,1599.1,,26.14,
1/31/2000,1394.46,1546.2,,24.95,
2/1/2000,1409.28,1549.5,,23.45,
2/2/2000,1409.12,1588,,23.12,
2/3/2000,1424.97,1597.9,,22.01,
2/4/2000,1424.37,1599.75,,21.54,
2/7/2000,1424.24,1636.6,,22.79,
2/8/2000,1441.72,1662.75,,21.25,
2/9/2000,1411.7,1689.65,,22.9,
2/10/2000,1416.83,1711.2,,23.07,
2/11/2000,1387.12,1756,,24.42,
2/14/2000,1389.94,1744.5,,24.38,
2/15/2000,1402.05,1702.55,,22.92,
2/16/2000,1387.67,1711.1,,23.51,
2/17/2000,1388.26,1742.1,,23.17,
2/18/2000,1346.09,1717.8,,26,
2/21/2000,,1753.5,,,
2/22/2000,1352.17,1739.05,,25.86,
2/23/2000,1360.69,1696.4,,23.89,
2/24/2000,1353.43,1732,,24.38,
2/25/2000,1333.36,1710.45,,25.2,
2/28/2000,1348.05,1722.55,,24.68,
2/29/2000,1366.42,1654.8,,23.37,
3/1/2000,1379.19,1712.7,,21.64,
3/2/2000,1381.76,1696.55,,21.06,
3/3/2000,1409.17,1656,,19.21,
3/6/2000,1391.28,1688.5,,21.5,
3/7/2000,1355.62,1702.75,,24.31,
3/8/2000,1366.7,1666.35,,23.82,
3/9/2000,1401.69,1646.25,,22.21,
3/10/2000,1395.07,1602.75,,21.24,
3/10/2000,1395.07,1602.75,,21.24,
3/13/2000,1383.62,1560.7,,22.85,
3/14/2000,1359.15,1567.05,,24.41,
3/15/2000,1392.15,1620.1,,22.34,
3/16/2000,1458.47,1562.2,,20.77,
3/17/2000,1464.47,,,22.37,
3/20/2000,1456.63,,,22.96,
3/21/2000,1493.87,1556.6,,21.7,
3/22/2000,1500.64,1589.6,,21.49,
3/23/2000,1527.35,1553.4,,22.26,
3/24/2000,1527.46,1569.55,,23.31,
3/27/2000,1523.86,1562.95,,24.53,
3/28/2000,1507.73,1568.6,,24.86,
3/29/2000,1508.52,1558.25,,24.1,
3/30/2000,1487.92,1549.5,,25.47,
3/31/2000,1498.58,1528.45,,24.11,
4/3/2000,1505.97,1534.75,,24.03,
4/4/2000,1494.73,1428.1,,27.12,
4/5/2000,1487.37,1434.65,,28.41,
4/6/2000,1501.34,1452.95,,27.15,
4/7/2000,1516.35,1557.15,,24.39,
4/10/2000,1504.46,1613,,25.99,
4/11/2000,1500.59,1624.65,,27.25,
4/12/2000,1467.17,1592.7,,28.98,
4/13/2000,1440.51,1518.65,,29.4,
4/14/2000,1356.56,,,33.49,
4/17/2000,1401.44,1443.55,,28.95,
4/18/2000,1441.61,1414.8,,26.12,
4/19/2000,1427.47,1404.95,,27.02,
4/20/2000,1434.54,1415.65,,25.85,
4/24/2000,1429.86,1388,,27.37,
4/25/2000,1477.44,1359.45,,25.24,
4/26/2000,1460.99,1436.1,,26.97,
4/27/2000,1464.92,1416.9,,26.19,
4/28/2000,1452.43,1406.55,,26.2,
5/1/2000,1468.25,,,25.88,
5/2/2000,1446.29,1333.45,,28.5,
5/3/2000,1415.1,1316.05,,31.63,
5/4/2000,1409.57,1380.55,,30.77,
5/5/2000,1432.63,1422.4,,27.53,
5/8/2000,1424.17,1365.05,,28.2,
5/9/2000,1412.14,1378.55,,28.93,
5/10/2000,1383.05,1363.15,,29.87,
5/11/2000,1407.81,1304.55,,27.76,
5/12/2000,1420.96,1282.8,,26.05,
5/15/2000,1452.36,1299.25,,24.86,
5/16/2000,1466.04,1306.85,,24.34,
5/17/2000,1447.8,1311.65,,23.98,
5/18/2000,1437.21,1293.4,,23.96,
5/19/2000,1406.95,1268,,25.44,
5/22/2000,1400.72,1233,,26,
5/23/2000,1373.86,1224.4,,25.87,
5/24/2000,1399.05,1235.9,,24.32,
5/25/2000,1381.52,1247.65,,24.58,
5/26/2000,1378.02,1275.35,,24.47,
5/29/2000,,1311.05,,,
5/30/2000,1422.45,1344.85,,23.62,
5/31/2000,1420.6,1380.45,,23.65,
6/1/2000,1448.81,1349,,22.36,
6/2/2000,1477.26,1389.25,,21.48,
6/5/2000,1467.63,1404.6,,22.71,
6/6/2000,1457.84,1421.75,,23.05,
6/7/2000,1471.36,1430.35,,22.48,
6/8/2000,1461.67,1463.65,,22.77,
6/8/2000,1461.67,1463.65,,22.77,
6/9/2000,1456.95,1467.2,,22.14,
6/12/2000,1446,1440.4,,22.32,
6/13/2000,1469.44,1432.9,,21.67,
6/14/2000,1470.54,1435.5,,21.48,
6/15/2000,1478.73,1445.25,,20.68,
6/16/2000,1464.46,1477.3,,20.5,
6/19/2000,1486,1498.75,,20.63,
6/20/2000,1475.95,1507.1,,20.88,
6/21/2000,1479.13,1475.15,,20.61,
6/22/2000,1452.18,1488.25,,22,
6/23/2000,1441.48,1472.2,,22.34,
6/26/2000,1455.31,1451.65,,22.45,
6/27/2000,1450.55,1454.3,,21.8,
6/28/2000,1454.82,1470,,20.29,
6/29/2000,1442.39,1492.35,,19.7,
6/30/2000,1454.6,1471.45,,19.54,
7/3/2000,1469.54,1495.25,,19.83,
7/4/2000,,1511.3,,,
7/5/2000,1446.23,1526.05,,21.16,
7/6/2000,1456.67,1516.8,,20.94,
7/7/2000,1478.9,1517.6,,19.22,
7/10/2000,1475.62,1509.65,,20.33,
7/11/2000,1480.88,1518.55,,20.11,
7/12/2000,1492.92,1533.35,,20.03,
7/13/2000,1495.84,1522.6,,20.03,
7/14/2000,1509.98,1509.75,,19.32,
7/17/2000,1510.49,1479.65,,19.45,
7/18/2000,1493.74,1463.1,,19.75,
7/19/2000,1481.96,1435.8,,19.65,
7/20/2000,1495.57,1424.2,,18.94,
7/21/2000,1480.19,1397.25,,18.94,
7/24/2000,1464.29,1317.75,,19.92,
7/25/2000,1474.47,1348.9,,19.39,
7/26/2000,1452.42,1318.25,,19.67,
7/27/2000,1449.62,1338.05,,19.6,
7/28/2000,1419.89,1333.8,,20.84,
7/31/2000,1430.83,1332.85,,20.74,
8/1/2000,1438.1,1326.85,,20.55,
8/2/2000,1438.7,1331.9,,20,
8/3/2000,1452.56,1321.25,,19.99,
8/4/2000,1462.93,1318.55,,18.62,
8/7/2000,1479.32,1310.8,,19.03,
8/8/2000,1482.8,1345.6,,18.79,
8/9/2000,1472.87,1344.95,,19.18,
8/10/2000,1460.25,1328,,19.19,
8/11/2000,1471.84,1310.75,,18.55,
8/14/2000,1491.56,1317.9,,17.88,
8/15/2000,1484.43,,,17.98,
8/16/2000,1479.85,1351.45,,18.02,
8/17/2000,1496.07,1341.4,,17.48,
8/18/2000,1491.72,1358.05,,17.05,
8/21/2000,1499.48,1370.25,,17.35,
8/22/2000,1498.13,1381.2,,17.47,
8/23/2000,1505.97,1386.05,,17.38,
8/24/2000,1508.31,1386.95,,17.04,
8/25/2000,1506.45,1381.25,,16.53,
8/28/2000,1514.09,1369.85,,16.54,
8/29/2000,1509.84,1367.7,,16.89,
8/30/2000,1502.59,1375.95,,17.69,
8/31/2000,1517.68,1394.1,,16.84,
9/1/2000,1520.77,,,17.53,
9/4/2000,,1427.75,,,
9/5/2000,1507.08,1428.25,,19.82,
9/6/2000,1492.25,1435.35,,20.79,
9/6/2000,1492.25,1435.35,,20.79,
9/7/2000,1502.51,1439.75,,19.42,
9/8/2000,1494.5,1450.05,,18.46,
9/11/2000,1489.26,1456.35,,18.4,
9/12/2000,1481.99,1467.65,,18.59,
9/13/2000,1484.91,1456.15,,18.32,
9/14/2000,1480.87,1445.3,,18.26,
9/15/2000,1465.81,1417.2,,18.52,
9/18/2000,1444.51,1354.35,,20.25,
9/19/2000,1459.9,1317,,19.54,
9/20/2000,1451.34,1342.9,,19.93,
9/21/2000,1449.05,1329.85,,20.18,
9/22/2000,1448.72,1266.45,,20.74,
9/25/2000,1439.03,1292.55,,21.41,
9/26/2000,1427.21,1267.9,,21.88,
9/27/2000,1426.57,1292.55,,21.67,
9/28/2000,1458.29,1266.4,,19.47,
9/29/2000,1436.51,1271.65,,20.57,
10/2/2000,1436.23,,,21.23,
10/3/2000,1426.46,1282,,21.85,
10/4/2000,1434.32,1297.8,,21.54,
10/5/2000,1436.28,1284.75,,21.03,
10/6/2000,1408.99,1285,,22.71,
10/9/2000,1402.03,1267.3,,24.02,
10/10/2000,1387.02,1238.95,,24.86,
10/11/2000,1364.59,1201.9,,26.57,
10/12/2000,1329.78,1206.25,,30.51,
10/13/2000,1374.17,1176.75,,27.6,
10/16/2000,1374.62,1175.45,,26.79,
10/17/2000,1349.97,1158.05,,27.84,
10/18/2000,1342.13,1136,,28.72,
10/19/2000,1388.76,1166.15,,25.09,
10/20/2000,1396.93,1172,,24.24,
10/23/2000,1395.78,1143.95,,24.69,
10/24/2000,1398.13,1152.45,,24.28,
10/25/2000,1364.9,1183.9,,26.65,
10/26/2000,1364.44,1186.3,,28.62,
10/27/2000,1379.58,1178.7,,26.47,
10/30/2000,1398.66,1167.15,,25.46,
10/31/2000,1429.4,1172.75,,23.63,
11/1/2000,1421.22,1200.8,,24.28,
11/2/2000,1428.32,1224.85,,23.92,
11/3/2000,1426.69,1242.05,,23.67,
11/6/2000,1432.19,1240.25,,24.52,
11/7/2000,1431.87,1246.75,,24.91,
